date,K600,K600.lower,K600.upper,GPP,GPP.lower,GPP.upper,ER,ER.lower,ER.upper,msgs.fit,warnings,errors,site,DO_mgl,DO.sat,temp.water,depth,discharge
2019-08-16,0.9812528786424115,0.0715603178357615,2.44182221140455,0.18687061366779137,-0.12531557620325437,0.5146600992305906,-0.7282861654436126,-1.6361210466840483,0.013199356929034014,w      ,,,wb,6.5451041666666665,8.112809990963378,25.6233,0.2755176752354073,0.26132300473835096
2019-08-17,1.665034966817558,0.36721901710841914,3.037275260982008,0.5329688250323026,0.16422864747432636,0.8931758248790348,-1.4394917929550153,-2.4021525423324017,-0.5379589252064468,w      ,,,wb,6.538854166666667,8.07843233730548,25.920803125,0.26329365662472753,0.22380933468825073
2019-08-18,1.5458285767697293,0.2786673812587057,2.801114031531826,0.7448693261107424,0.39919383874003667,1.079757005254835,-1.6147696641522549,-2.5106608751967663,-0.7070393077469157,w      ,,,wb,6.401666666666666,8.047890367987652,26.148396875,0.2553731272313846,0.20190719677561594
2019-08-19,1.2114316328849033,0.1433827675822387,2.4292972554504577,0.7025972267409505,0.37732006669327783,1.0597636244441664,-1.4023059358789958,-2.313969143882849,-0.605807733974657,w      ,,,wb,6.29625,8.047848964173212,26.229592708333332,0.24359654299492342,0.17164228179915056
2019-08-20,1.1963866583682592,0.1710092590472644,2.4040357811419346,0.9114186820158072,0.5872943652408982,1.2602788763492871,-1.570852341765304,-2.4399673621132267,-0.813155911832257,w      ,,,wb,6.304791666666667,8.099007833341453,25.950873958333332,0.2420629547389562,0.16797215055969447
2019-08-21,0.9803733306543693,0.1498972519151889,2.0485705158686627,1.083291305336951,0.7705985021023417,1.42010956188183,-1.6897236291443984,-2.4866121531260594,-0.9671250370420624,w      ,,,wb,6.228645833333333,8.068657320430832,26.016621875,0.24282046992415865,0.16986195829630577
2019-08-22,1.1845789959625335,0.21078578749334576,2.3366738997769265,0.74810651760905,0.4273238206783256,1.0755921043168795,-1.4587708070980794,-2.3582081983201273,-0.6171980426660247,w      ,,,wb,6.0184375,8.126580452550126,25.596745833333333,0.24805484505866993,0.18288015968732219
2019-08-23,1.3336526267969904,0.28161853376994045,2.679498451967071,0.5782366462325661,0.25701520800354943,0.9217103433007461,-1.179147747701123,-2.2055721826485013,-0.42282132750369317,w      ,,,wb,6.253854166666667,8.098830296827485,25.789582291666665,0.252405464866469,0.19453592161886377
2019-08-24,0.4239136662231216,0.01995236105608001,1.4477655506435811,0.4038688973613376,0.05134090954556489,0.7298138336043923,-0.1378697715386232,-0.6915366270556514,0.38265878313536006,w      ,,,wb,7.160104166666667,8.489842836609489,23.48295729166667,0.3197705137679147,0.43530338230259435
2019-08-25,1.064812407990506,0.0860751901816402,2.411574280715595,0.26420501790117445,-0.051051631756946096,0.5649400380611271,-0.5078107042550526,-1.0263828151382832,0.03490517634233944,w      ,,,wb,8.113541666666666,8.781231894289222,21.677730208333333,0.29577226881350227,0.33515304552658076
2019-08-26,1.0198107718768015,0.045516874167369346,2.4375083388334318,0.24398551889713085,-0.0784778411741386,0.5592221074653333,-0.6106368790607275,-1.2546720391193942,-0.01903900875198708,w      ,,,wb,7.80375,8.707901382326602,22.057190625,0.2681044695981211,0.23806896955880139
2019-08-27,1.3796535943356332,0.19841335384691483,2.842681170807298,0.4383993356573343,0.12447701912236839,0.7651380909857809,-1.0004001761166672,-1.714242285020376,-0.31755955499075234,w      ,,,wb,7.494270833333333,8.582624928171274,22.636792708333335,0.2566827034325472,0.20512738174440326
2019-08-28,1.6911437201561634,0.448070316453125,3.0313230489012892,0.6892944104319539,0.3438396378262033,1.0105085605275943,-1.4602331853554125,-2.2705774792342566,-0.6941389045929363,w      ,,,wb,7.073645833333333,8.416070047424435,23.533446875,0.2504122857881079,0.18851122256287425
2019-08-29,1.4777274479188494,0.3233859957677511,2.704697739342631,0.6971332301566787,0.3636003229653597,1.020838267824922,-1.5710216885796626,-2.496853630010223,-0.6711986042711513,w      ,,,wb,6.54,8.552279077614466,22.945915625,0.24783431712595852,0.18203065396491283
2019-08-30,1.2261288972762687,0.18549448588094336,2.4935796259525733,0.6313989491518761,0.3207552784504387,0.9373184651309765,-1.3620589963966563,-2.2682806228076173,-0.5292488372500336,w      ,,,wb,6.5685416666666665,8.61342224286348,22.705978125,0.24298032296856076,0.17014368540066732
2019-08-31,1.0422675177969891,0.09474093359683591,2.340039530481412,0.5844514367594809,0.24399531040831043,0.8950848656617306,-1.219923391787169,-2.094721914999881,-0.43493892797709355,w      ,,,wb,6.5003125,8.57687587187272,23.017078125,0.2406330023434242,0.16462982236525492
2019-09-01,1.2053560526995835,0.18350663331484837,2.415578578940608,0.7362296561658019,0.4285556405517551,1.063041557443502,-1.395394937643343,-2.215509923747833,-0.6217484223933263,w      ,,,wb,6.605416666666667,8.556575276020393,23.116733333333332,0.2411752108522573,0.16589218385747634
2019-09-02,0.9013639164305953,0.10212781978859639,2.037867020764724,0.6636582313882617,0.3531773429233349,0.9730179054016106,-1.235196508637146,-2.023254700665574,-0.5436713505786104,w      ,,,wb,6.420416666666667,8.418720014028072,23.74354375,0.23777474453364242,0.15806301050197324
2019-09-03,0.6933281257710249,0.0589861891956725,1.8527886868201056,0.6379471885192121,0.31396871705988594,0.9555509108485181,-1.0984872958165965,-1.8868849916027717,-0.4706197039725686,w      ,,,wb,6.228645833333333,8.337759732118286,24.21909375,0.23621223466899388,0.15455476732756063
2019-09-04,0.31446697824062275,0.014464812554661399,1.137815192035895,1.0942534903823726,0.7909753481317985,1.3981713173774672,-1.3422640214920238,-1.9274565904016012,-0.8567885095890263,w      ,,,wb,6.28375,8.324539438345042,24.252667708333334,0.23639892691153447,0.15497684023705394
2019-09-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,w     E,,,wb,5.741875,8.385456974583425,23.535446875,0.22745561155575894,0.1363085662575845
2019-09-06,0.5920783364499691,0.026560994942455347,1.6854010797022285,0.6066990867050013,0.28965640955908684,0.9079244014830999,-0.9341252721961889,-1.75650779872528,-0.32351240195209113,w      ,,,wb,5.8196875,8.36753606702979,23.630269791666667,0.23056853832570862,0.14276611819456542
2019-09-07,0.868073938537038,0.08645149600357613,2.154782645856767,0.5864311535344225,0.273688244739145,0.8913085447870585,-1.1598594433411833,-2.0249922462045955,-0.4460912852176537,w      ,,,wb,6.111041666666667,8.418048390890027,23.551184375,0.2185066501807112,0.11858737092346107
2019-09-08,0.6199958265524335,0.047084405320811554,1.6067419313603502,0.7989534165887491,0.49319161830776853,1.086598841749984,-1.1482286844771656,-1.8435771987476446,-0.5567421215130439,w      ,,,wb,6.1241666666666665,8.404856287422644,23.825967708333334,0.21524761936313946,0.11268066019636676
