date,tmax_med,tmax_mean,tmax_std,tmax_cnt,tmax_max,tmax_min
19840327,15.6160002,15.6552334,0.0859501,8,15.8219995,15.5600004
19840328,19.7830009,19.8034842,0.1132779,8,19.9799995,19.5939999
19840329,21.9130001,22.0384886,0.2341956,8,22.3430004,21.6359997
19840330,12.0459995,12.0596519,0.0344312,8,12.1090002,12.0050001
19840331,14.1330004,14.1147535,0.0677244,8,14.1569996,13.9300003
19840401,13.9390001,13.963719,0.0508962,8,14.0489998,13.8660002
19840402,16.0130005,16.0109123,0.1260397,8,16.2019997,15.8199997
19840403,20.2530003,20.2534802,0.0718158,8,20.3409996,20.1019993
19840404,18.0709991,18.0635497,0.0669025,8,18.1240005,17.8990002
19840405,18.0720005,17.9706608,0.4623523,8,18.4179993,16.9680004
19840406,18.0489998,18.0085269,0.1339383,8,18.1259995,17.7199993
19840407,17.6240005,17.6434747,0.0484972,8,17.7199993,17.5599995
19840408,18.8880005,18.8918626,0.0628948,8,18.993,18.802
19840409,15.4700003,15.5176067,0.1420796,8,15.776,15.3109999
19840410,10.7600002,10.7822114,0.2287231,8,11.1260004,10.4610004
19840411,7.6859999,7.6592874,0.1881461,8,7.9809999,7.3990002
19840412,19.0440006,19.0663959,0.0409265,8,19.1289997,19.0060005
19840413,21.2940006,21.3021042,0.0641259,8,21.4050007,21.2059994
19840414,24.6539993,24.6856323,0.0914007,8,24.8449993,24.5569992
19840415,25.4680004,25.5063624,0.086389,8,25.6509991,25.3740005
19840416,22.0650005,22.0409631,0.2556576,8,22.4109993,21.6439991
19840417,19.0970001,19.1111241,0.1176414,8,19.3269997,18.9549999
19840418,18.0009995,18.0435936,0.1109864,8,18.2450008,17.8630009
19840419,16.9400005,16.9805904,0.1295745,8,17.2110004,16.7630005
19840420,18.4790001,18.4850643,0.1428568,8,18.7310009,18.2959995
19840421,21.1210003,21.1366388,0.0840006,8,21.2810001,21
19840422,17.2849998,17.3020557,0.0768096,8,17.4650002,17.2169991
19840423,11.1529999,11.1971249,0.112672,8,11.3540001,11.0109997
19840424,12.3640003,12.4301211,0.1448635,8,12.6219997,12.177
19840425,14.2440004,14.2886042,0.1015381,8,14.4799995,14.1409998
19840426,28.1959991,28.2073536,0.0440184,8,28.2530003,28.1049995
19840427,29.4319992,29.4718114,0.1338985,8,29.7150002,29.2999992
19840428,29.6159992,29.6170766,0.122421,8,29.8320007,29.4120007
19840429,20.9829998,20.9997812,0.0498822,8,21.1009998,20.9160004
19840430,24,23.9808714,0.1660883,8,24.1679993,23.6170006
19840501,25.9729996,25.9649395,0.0598748,8,26.0489998,25.8729992
19840502,24.0869999,24.0798532,0.0878646,8,24.2169991,23.9090004
19840503,21.6229992,21.6394214,0.1100942,8,21.8530006,21.5030003
19840504,22.9960003,23.0177056,0.0667731,8,23.1410007,22.8990002
19840505,25.7689991,25.7703427,0.0729102,8,25.882,25.6060009
19840506,25.5569992,25.5619093,0.0277435,8,25.5990009,25.5030003
19840507,23.5909996,23.5871695,0.0589743,8,23.6700001,23.4839993
19840508,27.1760006,27.1573659,0.0621448,8,27.2310009,27.0149994
19840509,29.3299999,29.321449,0.0533363,8,29.368,29.2059994
19840510,19.1140003,19.109067,0.039541,8,19.1499996,19.0380001
19840511,21.2259998,21.2399775,0.0589575,8,21.3659992,21.1560001
19840512,25.4300003,25.4260239,0.1130479,8,25.6560001,25.2819996
19840513,25.8659992,25.8367025,0.2662633,8,26.2010002,25.4440002
19840514,27.0170002,27.0207112,0.048541,8,27.0919991,26.9419994
19840515,27.3700008,27.3833027,0.0353827,8,27.4349995,27.3239994
19840516,22.3579998,22.3589263,0.0313808,8,22.4009991,22.3069992
19840517,19.4090004,19.4007623,0.113027,8,19.5799999,19.2469997
19840518,20.6620007,20.6602411,0.0477016,8,20.7560005,20.5909996
19840519,25.1660004,25.137424,0.1532698,8,25.3999996,24.9389992
19840520,31.4319992,31.4164022,0.0701491,8,31.5020008,31.2999992
19840521,30.6060009,30.5783129,0.1325414,8,30.7649994,30.3689995
19840522,30.7450008,30.7426545,0.0367765,8,30.7810001,30.6709995
19840523,31.0300007,31.0033517,0.0889254,8,31.1170006,30.8570004
19840524,25.434,25.4539682,0.1025619,8,25.6219997,25.2830009
19840525,26.6720009,26.6253838,0.150393,8,26.8729992,26.4309998
19840526,26.9549999,26.9116045,0.2268085,8,27.3519993,26.6350002
19840527,31.0139999,30.9824866,0.0801806,8,31.0709991,30.8570004
19840528,25.8309994,25.85747,0.0873543,8,25.9680004,25.6919994
19840529,27.7910004,27.8017661,0.0303436,8,27.8409996,27.7350006
19840530,25.3700008,25.4178001,0.1231686,8,25.6170006,25.1940002
19840531,18.4659996,18.5203169,0.1244756,8,18.8059998,18.3910007
19840601,19.6270008,19.6767968,0.10956,8,19.9249992,19.5799999
19840602,24.6879997,24.7002574,0.1039183,8,24.927,24.5919991
19840603,29.4349995,29.4600263,0.1000974,8,29.6709995,29.3400002
19840604,31.4190006,31.399793,0.0702632,8,31.5279999,31.309
19840605,28.1870003,28.1631055,0.0875172,8,28.3390007,28.059
19840606,29.9750004,29.9624417,0.129404,8,30.2339993,29.8180008
19840607,32.3569984,32.4113351,0.1182622,8,32.6870003,32.3149986
19840608,32.3580017,32.3276117,0.169796,8,32.6819992,32.1360016
19840609,31.9449997,31.8899559,0.1888577,8,32.25,31.6550007
19840610,31.7019997,31.6545962,0.127787,8,31.8889999,31.4990005
19840611,31.8859997,31.8277427,0.1698821,8,32.1459999,31.6219997
19840612,32.6360016,32.6482796,0.1194856,8,32.9059982,32.5369987
19840613,32.776001,32.7270422,0.1243487,8,32.9580002,32.5779991
19840614,32.5270004,32.5312038,0.0642455,8,32.6619987,32.4679985
19840615,32.7599983,32.710177,0.1044382,8,32.882,32.5550003
19840616,31.8360004,31.8832217,0.0922864,8,32.0940018,31.7999992
19840617,27.3630009,27.3295012,0.082771,8,27.3999996,27.1669998
19840618,30.8829994,30.8579777,0.0767819,8,30.9799995,30.7380009
19840619,33.4160004,33.3779099,0.1307853,8,33.5499992,33.1879997
19840620,34.1119995,34.1142411,0.0548415,8,34.1780014,34.0050011
19840621,31.8190002,31.8843327,0.143524,8,32.1969986,31.7399998
19840622,26.9570007,26.9689894,0.2264529,8,27.3059998,26.5960007
19840623,28.7840004,28.750319,0.1371981,8,29.0090008,28.5879993
19840624,27.4090004,27.4211859,0.1193389,8,27.5869999,27.2040005
19840625,26.8010006,26.8098563,0.0354891,8,26.8519993,26.7380009
19840626,29.0919991,29.098711,0.0579354,8,29.1569996,28.9979992
19840627,29.3740005,29.3616198,0.099754,8,29.5529995,29.2460003
19840628,30.9850006,30.9077165,0.204698,8,31.1569996,30.6210003
19840629,30.757,30.7932985,0.082666,8,30.9769993,30.7169991
19840630,26.7059994,26.651539,0.1350548,8,26.7830009,26.3980007
19840701,28.0370007,28.0364617,0.1026694,8,28.2189999,27.882
19840702,29.2000008,29.2170859,0.0804019,8,29.3589993,29.0839996
19840703,27.5090008,27.4079925,0.2899006,8,27.8360004,26.9669991
19840704,30.1170006,30.0779067,0.1400036,8,30.2730007,29.8710003
19840705,30.5990009,30.5425737,0.1172766,8,30.673000300000002,30.3850002
19840706,31.8139992,31.8340061,0.0323939,8,31.8640003,31.7740002
19840707,29.7999992,29.7785896,0.0859259,8,29.9060001,29.6380005
19840708,30.2789993,30.2796891,0.0789717,8,30.4220009,30.1569996
19840709,25.6830006,25.6198009,0.2637179,8,25.9990005,25.2299995
19840710,27.5389996,27.4974548,0.1510625,8,27.7110004,27.2719994
19840711,31.1889992,31.1925382,0.0635095,8,31.298000300000002,31.1009998
19840712,34.5709991,34.5808027,0.0680901,8,34.6790009,34.4589996
19840713,31.9720001,32.0035418,0.0591265,8,32.1209984,31.934
19840714,28.0830002,28.0869114,0.0638548,8,28.2129993,27.9960003
19840715,29.3470001,29.32938,0.1085071,8,29.4880009,29.1439991
19840716,31.0039997,30.9611035,0.0805056,8,31.0699997,30.8530006
19840717,30.5569992,30.4972732,0.1147221,8,30.6389999,30.3059998
19840718,27.5680008,27.5755258,0.0791165,8,27.6870003,27.4519997
19840719,28.1590004,28.1472115,0.1072339,8,28.302,28.0179996
19840720,29.0410004,29.0497768,0.0204818,8,29.0750008,29.0149994
19840721,29.1819992,29.1771004,0.064682,8,29.2660007,29.0760002
19840722,27.4829998,27.466619,0.0747975,8,27.5429993,27.2900009
19840723,25.382,25.4031963,0.1025766,8,25.5760002,25.2240009
19840724,30.0060005,30.0077271,0.019151,8,30.0380001,29.9699993
19840725,32.0610008,32.0072743,0.0855651,8,32.0859985,31.8719997
19840726,30.7199993,30.7342614,0.0959896,8,30.868,30.5669994
19840727,29.8630009,29.8299937,0.0990986,8,29.9829998,29.6779995
19840728,29.7719994,29.7528951,0.0637415,8,29.8369999,29.6569996
19840729,22.3260002,22.3576951,0.1229224,8,22.6019993,22.1469994
19840730,19.1870003,19.1796322,0.1138462,8,19.3509998,18.9960003
19840731,24.6240005,24.5464249,0.2733349,8,24.9020004,24.1299992
19840801,23.9179993,23.8898478,0.2054677,8,24.2019997,23.5930004
19840802,30.4880009,30.4853074,0.0915678,8,30.6469994,30.3600006
19840803,31.4290009,31.4184581,0.0642819,8,31.5160007,31.3409996
19840804,32.1689987,32.1287688,0.1049878,8,32.2859993,31.9890003
19840805,31.9799995,31.8816531,0.1852582,8,32.1529999,31.6410007
19840806,32.4329987,32.3736501,0.1368059,8,32.5320015,32.1839981
19840807,31.8899994,31.8404098,0.1376839,8,31.9990005,31.6380005
19840808,32.1150017,32.0439043,0.1900041,8,32.3190002,31.7779999
19840809,32.6240005,32.5962247,0.0889115,8,32.7680016,32.493
19840810,33.0470009,32.9777453,0.1512831,8,33.2130013,32.7830009
19840811,29.1790009,29.1482109,0.1025681,8,29.3239994,29.0219994
19840812,29.3269997,29.3084452,0.0927485,8,29.4720001,29.1919994
19840813,29.6930008,29.6634548,0.0544459,8,29.7399998,29.5970001
19840814,30.0030003,29.9462429,0.0961795,8,30.048000300000002,29.8099995
19840815,30.4839993,30.4614954,0.0819664,8,30.5930004,30.3500004
19840816,30.7180004,30.6579304,0.1179228,8,30.8029995,30.4869995
19840817,31.0790005,31.0331913,0.072957,8,31.1159992,30.9330006
19840818,30.1650009,30.0889349,0.219185,8,30.3589993,29.7660007
19840819,29.1669998,29.1546993,0.0563273,8,29.2460003,29.0629997
19840820,28.5849991,28.5515506,0.1220756,8,28.7049999,28.3710003
19840821,27.8540001,27.8386106,0.0391852,8,27.8850002,27.7660007
19840822,27.5930004,27.577249,0.0554253,8,27.6480007,27.4909992
19840823,28.8719997,28.8240021,0.0860815,8,28.9190006,28.7070007
19840824,28.9629993,28.9654679,0.0580212,8,29.0489998,28.8619995
19840825,27.6270008,27.5999782,0.0673982,8,27.7040005,27.4920006
19840826,27.2590008,27.2389498,0.0994042,8,27.441,27.1110001
19840827,27.6140003,27.5849769,0.065409,8,27.6779995,27.4950008
19840828,28.4860001,28.428266699999998,0.1259434,8,28.632,28.2600002
19840829,28.2310009,28.1644002,0.1867818,8,28.4839993,27.9060001
19840830,28.8390007,28.8378731,0.122479,8,29.0639992,28.6469994
19840831,30.4820004,30.4345498,0.0744504,8,30.5340004,30.3430004
19840901,29.1459999,29.0976157,0.177389,8,29.3719997,28.8330002
19840902,28.5550003,28.5268043,0.1499783,8,28.7889996,28.3190002
19840903,32.25,32.2662295,0.1668603,8,32.5800018,32.0530014
19840904,32.3139992,32.2772894,0.141868,8,32.480999,32.0769997
19840905,24.1130009,24.1030887,0.1519354,8,24.3490009,23.8649998
19840906,24.6669998,24.6171026,0.1499626,8,24.8349991,24.3999996
19840907,23.8369999,23.8014738,0.1036498,8,23.9430008,23.6490002
19840908,23.4720001,23.4339699,0.1225877,8,23.6040001,23.2479992
19840909,25.2889996,25.3108504,0.059079,8,25.434,25.2240009
19840910,26.5030003,26.4878756,0.0600563,8,26.5830002,26.3869991
19840911,24.9869995,24.9044794,0.224337,8,25.2700005,24.6009998
19840912,26.743,26.6666731,0.2387152,8,27.1200008,26.3689995
19840913,27.8619995,27.8795183,0.1748196,8,28.2099991,27.6389999
19840914,24.1860008,24.1929254,0.207046,8,24.5370007,23.8759995
19840915,31.2880001,31.3024968,0.1906736,8,31.684,31.0830002
19840916,29.7590008,29.7375534,0.0978821,8,29.882,29.5960007
19840917,20.3869991,20.3368354,0.2156963,8,20.7089996,20.0240002
19840918,20.7970009,20.7552371,0.1402573,8,20.9839993,20.5540009
19840919,20.0949993,20.0543907,0.1204853,8,20.2150002,19.8689995
19840920,23.7159996,23.6699399,0.2039094,8,24.0550003,23.4150009
19840921,28.7059994,28.7672663,0.1634386,8,29.1019993,28.5860004
19840922,30.4799995,30.5273765,0.1523882,8,30.8339996,30.3570004
19840923,28.3250008,28.3276873,0.1430212,8,28.6079998,28.1509991
19840924,28.6060009,28.5746425,0.180432,8,28.9130001,28.3400002
19840925,29.8400002,29.8521307,0.1367962,8,30.1060009,29.7000008
19840926,30.2919998,30.255261,0.1718359,8,30.5580006,30.0289993
19840927,30.4540005,30.4211857,0.0849433,8,30.5219994,30.2910004
19840928,13.1059999,13.1296819,0.0763221,8,13.2629995,13.0200005
19840929,10.7299995,10.7246204,0.1157916,8,10.9309998,10.5539999
19840930,12.0430002,12.0814135,0.1898309,8,12.4549999,11.816
19841001,17.2539997,17.2092846,0.2066769,8,17.4529991,16.7420006
19841002,16.6070004,16.6011953,0.0702869,8,16.7299995,16.5
19841003,17.8269997,17.8112573,0.1018259,8,17.9669991,17.6590004
19841004,21.8889999,21.9163003,0.0937357,8,22.0779991,21.7700005
19841005,25.3239994,25.3625541,0.0506971,8,25.448,25.3139992
19841006,26.3479996,26.3487742,0.0729785,8,26.4540005,26.2119999
19841007,21.5960007,21.566255,0.1398892,8,21.7169991,21.2880001
19841008,22.5919991,22.6171002,0.1434781,8,22.8349991,22.3549995
19841009,24.177,24.1813946,0.0704019,8,24.2770004,24.0300007
19841010,25.7530003,25.7705589,0.048721,8,25.8419991,25.7119999
19841011,24.4869995,24.4595425,0.0874528,8,24.5990009,24.3369999
19841012,24.0650005,24.0725785,0.0294832,8,24.1100006,24.0259991
19841013,24.0900002,24.1039968,0.037916,8,24.1790009,24.0669994
19841014,25.1240005,25.0797598,0.114244,8,25.2169991,24.9120007
19841015,25.8950005,25.8120899,0.1463459,8,25.9720001,25.5990009
19841016,25.4020004,25.3708891,0.1812993,8,25.5990009,25.0960007
19841017,27.4160004,27.3736707,0.1213776,8,27.566,27.2029991
19841018,22.4629993,22.4938972,0.1283242,8,22.7129993,22.2970009
19841019,24.3330002,24.1842065,0.2921213,8,24.6459999,23.7970009
19841020,27.8029995,27.7608738,0.1103381,8,27.9090004,27.6110001
19841021,29.5170002,29.4348117,0.10393,8,29.5400009,29.2999992
19841022,27,26.9025584,0.2587606,8,27.2329998,26.5330009
19841023,26.3120003,26.2867112,0.1331298,8,26.5209999,26.1009998
19841024,24.9150009,24.8446489,0.2737214,8,25.2110004,24.4389992
19841025,25.8099995,25.8009231,0.1451716,8,25.9780006,25.4920006
19841026,22.4790001,22.5279991,0.074641,8,22.6240005,22.4360008
19841027,25.4430008,25.3614696,0.1908374,8,25.6660004,25.1000004
19841028,25.8250008,25.7494896,0.2651623,8,26.1079998,25.3500004
19841029,26.9790001,26.8971818,0.2595213,8,27.2630005,26.5139999
19841030,26.823,26.7699005,0.2131214,8,27.0310001,26.4510002
19841031,20.3309994,20.2899929,0.1656765,8,20.5709991,20.0650005
19841101,19.1310005,19.1712824,0.3157409,8,19.798000300000002,18.7859993
19841102,18.9099998,18.9286891,0.2602453,8,19.4489994,18.5809994
19841103,22.8729992,22.8770492,0.139806,8,23.1369991,22.6989994
19841104,10.0019999,10.0449122,0.241739,8,10.5190001,9.7469997
19841105,13.0950003,13.1304003,0.347979,8,13.8059998,12.698
19841106,19.6630001,19.6330698,0.0730598,8,19.7460003,19.5349998
19841107,13.1630001,13.1928123,0.0813526,8,13.3330002,13.1049995
19841108,11.2159996,11.1935106,0.0984726,8,11.3299999,11.0450001
19841109,14.5319996,14.5093751,0.1303215,8,14.7019997,14.2679996
19841110,17.6140003,17.6268995,0.0516588,8,17.7000008,17.5310001
19841111,20.6550007,20.6538809,0.0967739,8,20.8029995,20.4829998
19841112,19.375,19.3587395,0.265126,8,19.7910004,18.9769993
19841113,10.3730001,10.3783224,0.0708545,8,10.5,10.283
19841114,13.3500004,13.3430997,0.0400624,8,13.4160004,13.2729998
19841115,15.5620003,15.560337,0.0281557,8,15.5950003,15.5109997
19841116,19.2059994,19.189956,0.0712245,8,19.2870007,19.0380001
19841117,18.9589996,18.9427682,0.0723341,8,19.0779991,18.8120003
19841118,13.2340002,13.2238133,0.0339501,8,13.2770004,13.1730003
19841119,14.1129999,14.0909951,0.186341,8,14.3839998,13.8769999
19841120,10.5530005,10.5857756,0.2747309,8,11.0860004,10.2519999
19841121,6.5570002,6.530155,0.0642056,8,6.619,6.4590001
19841122,5.4759998,5.45817,0.0628271,8,5.5549998,5.369
19841123,7.8080001,7.7888238,0.0473735,8,7.8499999,7.7150002
19841124,15.0670004,15.0419108,0.0410577,8,15.0839996,14.9530001
19841125,15.4659996,15.4606794,0.1101748,8,15.5760002,15.2279997
19841126,17.1380005,17.1301117,0.0328292,8,17.1690006,17.0569992
19841127,18.618,18.6048665,0.0502976,8,18.6779995,18.5310001
19841128,20.2460003,20.2199772,0.0823041,8,20.3530006,20.1110001
19841129,17.1089993,17.1070626,0.3327994,8,17.7320004,16.6389999
19841130,12.2329998,12.2334091,0.0358783,8,12.3140001,12.1949997
19841201,15.7290001,15.731303,0.0843316,8,15.849,15.5790005
19841202,16.9220009,16.9109953,0.0917103,8,17,16.7099991
19841203,15.9180002,15.9009078,0.0393439,8,15.9379997,15.8129997
19841204,14.026,14.0242315,0.1069071,8,14.1520004,13.823
19841205,10.3590002,10.3120415,0.2136666,8,10.5340004,9.7910004
19841206,3.55,3.5259291,0.0733093,8,3.619,3.4119999
19841207,5.1469998,5.1381556,0.040081,8,5.2080002,5.0650001
19841208,2.2650001,2.2870113,0.0376264,8,2.369,2.2460001
19841209,11.5690002,11.5629246,0.1529615,8,11.7849998,11.2889996
19841210,14.0670004,14.0667868,0.0846491,8,14.1459999,13.8590002
19841211,13.5480003,13.4540139,0.2957255,8,13.7130003,12.7270002
19841212,17.1630001,17.1386137,0.1623422,8,17.3570004,16.816
19841213,15.9499998,15.9638174,0.0752727,8,16.0629997,15.823
19841214,22.2630005,22.2589749,0.1155627,8,22.4290009,22.0769997
19841215,23.0930004,23.0588901,0.2257028,8,23.2759991,22.5049992
19841216,23.4449997,23.4370831,0.2177971,8,23.7660007,23.0559998
19841217,13.0839996,13.1845105,0.2526295,8,13.7250004,12.9250002
19841218,18.9699993,18.9911803,0.1381414,8,19.3360004,18.8700008
19841219,25.2019997,25.1796072,0.0973621,8,25.2719994,24.9400005
19841220,24.3929996,24.3086204,0.3318567,8,24.5960007,23.4829998
19841221,17.4720001,17.4658313,0.0771521,8,17.5510006,17.2970009
19841222,19.6690006,19.604941,0.1779061,8,19.7639999,19.1539993
19841223,18.6350002,18.6344781,0.0626478,8,18.7189999,18.5209999
19841224,11.007,10.9981337,0.1002659,8,11.1370001,10.7670002
19841225,15.6429996,15.5962641,0.2264207,8,15.8039999,15.0430002
19841226,16,15.8935549,0.3369593,8,16.1940002,15.0380001
19841227,12.1540003,12.1329982,0.0372137,8,12.1730003,12.0670004
19841228,19.5340004,19.523734,0.1084733,8,19.6849995,19.3069992
19841229,23.5400009,23.5538816,0.074855,8,23.6620007,23.4379997
19841230,24.5419998,24.5430383,0.0910159,8,24.6760006,24.3990002
19841231,25.5149994,25.5069097,0.140035,8,25.6480007,25.1790009
19850101,14.5930004,14.4973991,0.1498371,8,14.7419996,14.3240004
19850102,24.1079998,24.1049898,0.0586579,8,24.1900005,24.0109997
19850103,20.5879993,20.5619079,0.1380382,8,20.7630005,20.3700008
19850104,3.642,3.6306299,0.0304375,8,3.675,3.5769999
19850105,4.382,4.3725094,0.0488262,8,4.454,4.2839999
19850106,7.1570001,7.1323324,0.0444607,8,7.1939998,7.0489998
19850107,9.4449997,9.4842866,0.1234574,8,9.6719999,9.3109999
19850108,11.8900003,11.8701367,0.0945632,8,11.9879999,11.6899996
19850109,8.3280001,8.3135966,0.0346338,8,8.3649998,8.2510004
19850110,4.8099999,4.7892522,0.0605532,8,4.8790002,4.7090001
19850111,-1.003,-1.0092735,0.0159824,8,-0.995,-1.04
19850112,8.2519999,8.1895595,0.166271,8,8.4029999,7.8720002
19850113,3.1860001,3.184091,0.0438969,8,3.247,3.098
19850114,8.8439999,8.8416053,0.130914,8,9.0139999,8.6389999
19850115,7.9840002,8.049616,0.1420475,8,8.2589998,7.8299999
19850116,3.6099999,3.5521826,0.1301724,8,3.7309999,3.309
19850117,4.704,4.6873613,0.1054286,8,4.8449998,4.493
19850118,3.823,3.7670382,0.0788439,8,3.8729999,3.608
19850119,8.2740002,8.2655728,0.1547837,8,8.4879999,7.994
19850120,9.8999996,9.8987766,0.0447366,8,9.9610004,9.8070002
19850121,0.416,0.422239,0.1304381,8,0.639,0.245
19850122,-7.507,-7.5192898,0.089183,8,-7.3959999,-7.678
19850123,0.456,0.4696537,0.0641676,8,0.567,0.36
19850124,4.1230001,4.1562372,0.0722832,8,4.27,4.0359998
19850125,9.026,9.009995,0.1042413,8,9.1619997,8.835
19850126,11.1639996,11.1350475,0.1417117,8,11.323,10.8990002
19850127,2.234,2.2456995,0.1314943,8,2.4300001,2.0320001
19850128,7.2470002,7.2345207,0.1441934,8,7.4400001,6.9879999
19850129,1.924,1.9228664,0.0309917,8,1.982,1.882
19850130,3.5,3.4835012,0.1063984,8,3.635,3.2939999
19850131,8.4099998,8.3928326,0.3424249,8,8.8850002,7.8280001
19850201,7.224,7.2201412,0.0306176,8,7.2709999,7.1760001
19850202,11.5609999,11.7606906,0.4215074,8,12.368,11.2329998
19850203,4.487,4.4758614,0.0281025,8,4.5100002,4.427
19850204,3.6889999,3.690761,0.0504119,8,3.76,3.6129999
19850205,4.7810001,4.7578031,0.0695772,8,4.8499999,4.6240001
19850206,0.403,0.395739,0.079586,8,0.52,0.275
19850207,8.2370005,8.2428226,0.0349212,8,8.3100004,8.1929998
19850208,7.296,7.32932,0.0915743,8,7.5279999,7.2480001
19850209,1.165,1.1648438,0.0220156,8,1.202,1.131
19850210,5.8369999,5.8482572,0.0776384,8,5.9569998,5.7410002
19850211,11.7139997,11.7134146,0.1401954,8,11.8959999,11.4320002
19850212,12.177,12.1681751,0.051695,8,12.243,12.0819998
19850213,2.6259999,2.6674178,0.1438478,8,2.9549999,2.4820001
19850214,6.7490001,6.7384931,0.1088256,8,6.8969998,6.5539999
19850215,9.9160004,9.9188903,0.142124,8,10.1339998,9.6820002
19850216,6.5890002,6.5445032,0.0654021,8,6.6110001,6.408
19850217,7.9219999,7.9254561,0.0982229,8,8.0640001,7.7309999
19850218,10.8870001,10.8394368,0.154797,8,11.066,10.6000004
19850219,10.8129997,10.8049303,0.1809874,8,11.0889997,10.5220003
19850220,14.1879997,14.1948568,0.0215084,8,14.2299995,14.158
19850221,12.4980001,12.4747943,0.0610328,8,12.5469999,12.3699999
19850222,15.1560001,15.1738131,0.0489361,8,15.2650003,15.1049995
19850223,20.7169991,20.7364683,0.0640859,8,20.8299999,20.6369991
19850224,22.4209995,22.4320832,0.1104377,8,22.5900002,22.2649994
19850225,25.6700001,25.6908687,0.0300579,8,25.7549992,25.6550007
19850226,21.7889996,21.8381897,0.1908802,8,22.1270008,21.5890007
